@relation pendigits16
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute class {0,1,2,3,4,5,6,7,8,9}
@data
46.9770005467,100.0,27.0463047978,81.2819248999,57.824585243,37.1699750742,26.1600206328,0.0,0.0,23.4127342336,56.5462858513,53.3162855079,100.0,90.1007510555,40.243921251,98.2794908532,8
0.0,88.7155628067,27.5891166072,100.0,42.1130277668,75.800387651,29.6084638253,44.9351436401,15.0966269787,15.0846232319,37.6990591504,0.0,68.9886128026,1.90724064072,100.0,5.74175991484,2
0.0,67.1232876712,48.2426730578,82.6872281753,100.0,100.0,81.8487832513,80.2208776297,59.6661838543,60.3269626723,39.8628462181,40.3492845746,32.0968015259,20.0536021085,45.8525736085,0.0,1
0.0,100.0,2.88889021151,71.779430849,26.5378771434,34.7803057412,85.1249508707,35.6813692632,100.0,70.8803727057,73.8420762399,96.9496244599,65.2417935173,48.8468307055,65.5708677553,0.0,4
13.2477037148,89.0655515012,12.0341828703,50.3815662986,71.6134139373,37.9635930009,56.2415947436,0.0,4.18378249566,16.5405550484,0.0,60.8762064046,32.3997111027,93.9485880966,100.0,100.0,5
73.0015844872,86.9525722962,30.432101107,100.0,0.0,69.0524341209,61.8451941897,64.3049621279,99.174603611,79.5898823452,100.0,37.5276394206,83.6703897898,0.0,17.7474330036,0.832229647111,9
100.0,100.0,72.0693384059,99.3957752718,36.4424273491,77.964626094,33.6882462423,53.8629058012,79.3418526716,47.0938899374,64.5808469947,13.1578368213,19.1983534163,0.0,0.0,1.51136930623,5
91.037207089,73.2598382909,54.7004795331,100.0,0.0,86.4201938535,22.9629126438,58.6421331652,81.4008867162,67.0121525563,100.0,39.0500846115,79.8831837075,4.41582915573,20.3985562205,0.0,9
49.5442115508,83.2773697643,65.523598667,100.0,75.7580281045,74.8591755798,50.6306430337,50.8532996149,100.0,41.5455621382,96.3355713773,12.7622477314,48.6711549734,0.0,0.0,7.02076033891,3
23.5097845963,65.9661417309,43.440277806,100.0,58.8134743709,65.1806170669,34.2996937871,28.4142486086,0.0,1.54040742905,15.766873601,11.1338145197,57.6970120251,0.0,100.0,1.20727252455,2
0.0,72.4283593626,19.6237851215,99.3299121394,71.8449967279,100.0,69.9041307898,72.6393502807,32.1933995697,47.9178249474,5.33068855246,18.7635166014,46.5242767303,0.59299132118,100.0,0.0,2
0.0,45.3146028945,50.858051258,63.9179611905,78.6918765189,87.5535345099,100.0,100.0,91.7930816592,74.609692764,85.5282842494,49.1459773374,74.5495978818,23.8593022014,89.0909090909,0.0,1
