21.9179635747,95.3132155132,5.00937219655,55.956047187,0.0,15.1917687517,41.1090561823,0.0,82.4219903291,24.4632380607,100.0,63.0247200943,80.5356792938,100.0,32.7399476553,97.2066053369,0
29.7297297297,96.6605003953,82.5484810131,100.0,65.6551391473,67.0600073114,19.5852340579,87.3370657379,81.9608564592,82.6818094966,100.0,38.7382316234,67.5703702882,0.0,0.0,15.4051773143,9
100.0,100.0,48.5169497715,84.6091961844,15.513701945,56.9657499793,0.0,25.7135689791,29.4581558872,0.0,83.9690152624,11.5919799595,65.3717185188,30.7164947024,38.0952380952,9.37141401558,6
25.0261690337,86.0625625354,18.8898675238,83.7284765134,0.0,41.2100364949,14.8448152892,0.0,71.4767563699,15.7038462768,100.0,55.4564014227,77.7134498686,95.0864934548,11.6495801745,100.0,0
50.6870118771,95.3188658785,7.52770349628,60.9286511752,52.2551445509,39.4520870806,18.7283485761,0.0,0.0,25.3920074769,3.86765954276,77.2818800913,38.2112467596,99.9084222155,100.0,100.0,5
22.7829547634,57.1918470452,70.9524420006,39.2731383131,100.0,0.0,40.9861721622,0.899351661043,51.815978999,43.6070334319,88.9337875527,82.6447275267,59.9969621753,100.0,0.0,74.6432518595,8
19.9120748051,62.6439864269,29.8187462319,100.0,58.2274870292,76.6388826518,43.9790349013,36.0536517892,11.0018927501,4.33746466087,0.0,0.88333390972,50.000488246,0.0,100.0,0.324061451384,2
14.1654261315,75.2983149092,23.3401233885,100.0,81.6138458473,94.5669627831,78.8286633376,62.3908316649,42.8262459958,34.5132783049,0.0,9.57287339292,38.0908056364,0.0,100.0,2.74296943796,2
34.8963373728,93.9470887539,1.78944377786,73.6208830821,77.2748824502,96.4342833544,100.0,100.0,71.6131333074,75.0785175457,49.6109021204,50.0338120466,25.2426692512,25.0063106143,0.0,0.0,1
0.0,61.5067130139,18.6114231378,98.5151221104,56.798963107,100.0,42.3772407054,59.873410587,14.3282453198,25.7987364032,11.2058846798,0.0,55.5458207613,6.24934885131,100.0,11.6829994969,2
0.0,100.0,43.7688255784,97.8228903274,54.4054164315,61.2933406294,41.0041264647,23.0704787345,23.0699262857,0.0,9.38757549023,38.2240337531,52.3657600019,43.7647176927,100.0,40.73666403,7
51.7315313288,70.156656866,100.0,89.732918498,50.3066216322,100.0,0.0,81.8734810363,55.896823699,72.4491224218,95.8278287573,53.7124102466,76.9651511415,26.5777060385,55.0156769685,0.0,9
0.0,87.1059452923,51.9612415829,100.0,100.0,76.7092253902,74.4579072618,38.6659082048,44.1609582314,1.58674651787,17.0802735579,0.0,14.8692930478,29.3247090968,86.8572343697,37.3883115743,7
0.0,59.5727083743,36.2618360183,86.452091928,60.7697657754,100.0,59.1715976331,52.3204026124,53.4735385668,5.58116220867,16.1174668838,1.28113351343,60.2009355605,0.650379444472,100.0,0.0,1
93.6996314461,77.0382275191,61.7104871229,100.0,53.3845030476,72.5249316051,100.0,77.6973618149,98.4239826114,58.2759256981,94.1733641779,14.8481404178,49.147470606,0.0,0.0,13.401315215,9
0.0,94.0716463089,70.1864716961,100.0,100.0,76.9390308541,68.7437426537,40.6661573053,38.1957574756,4.26043495175,1.33767530105,0.0,10.0371482864,21.8270210713,90.9278120024,26.0071060859,7
89.6669502518,65.2113947831,49.7074620945,100.0,0.0,72.4822499331,67.7402261086,40.2449018499,100.0,0.0,25.8307639213,10.9623564562,34.0592452636,55.0381679773,83.2984250217,92.7139208795,8
26.4348584612,85.7180641367,31.7856837416,62.4030263721,41.833160045,100.0,40.2049032535,54.6926804078,46.3375876791,9.53980581094,0.0,0.0,45.9315595116,1.61400267236,100.0,4.06587368973,1
0.0,98.655470292,36.6485173962,100.0,93.1802449599,96.8606034931,100.0,64.7393255307,83.3739969197,31.6879051566,60.7468802577,0.0,28.4202360041,27.6753837619,76.3360080102,39.4961631389,7
86.0919241602,89.9026181334,37.9495261473,100.0,0.0,82.25344226,46.3429473533,70.8847566052,100.0,70.6988595359,72.4502305942,46.6985608412,38.3449203942,24.4571347587,27.0302154668,0.0,9
3.51466629213,100.0,2.08731397719,82.1096846333,0.0,50.123087741,46.1043559882,34.7593582888,99.7228643114,42.355284576,100.0,63.5954693351,92.4237771046,32.0640142252,91.9947965811,0.0,4
14.1493549218,100.0,0.0,73.8755191873,20.0366873722,45.4747753812,82.4649510166,46.8493777059,100.0,64.0758055649,83.2682765642,68.4130358301,77.0099318774,34.0429414461,73.0575267761,0.0,4
0.00626619292531,90.7246728448,49.9512189665,100.0,58.6586460682,67.1430056251,32.6962358141,32.2369880334,14.9831470242,0.0,0.0,37.5184813515,39.7287875208,48.723187357,100.0,48.723187357,7
30.4007265011,91.1946352093,0.994035460958,62.1283076636,0.0,20.7163162507,37.3613170468,0.0,79.4380445077,15.4340426831,100.0,52.6464115774,86.0615800115,91.3274404359,43.688302424,100.0,0
0.0,28.6168106188,33.7175016056,52.3663187988,68.008004432,76.1100427408,100.0,100.0,94.0461510742,75.9387477231,88.7445216993,50.5802526182,79.7268795127,25.3341642539,75.1225501001,0.0,1
43.2430096045,94.7363136652,8.45193361592,69.6332714155,0.0,31.3379175673,30.0690799777,0.0,83.3474766092,20.2230661795,100.0,56.8061633036,71.0812220466,90.7929473632,10.4831538435,100.0,0
44.9591882449,79.4033690969,36.1759080687,60.3609587829,58.4095331863,22.2546213991,0.0,0.0,18.71305852,34.8939149616,78.1964869085,63.956362924,100.0,97.5877492465,28.6195919567,100.0,8
50.9266639075,60.1666322026,46.786199284,100.0,16.388024509,68.5549922731,75.912456469,34.9673971668,83.7923456459,0.0,0.0,1.63777454464,31.8836639,38.9228041543,100.0,67.495660354,8
42.3355398082,72.7663216987,52.9105883641,100.0,95.0470211443,83.1944322973,79.614869714,48.4894098919,43.925099196,20.8431980737,0.0,0.0,47.1414091968,10.0343476399,100.0,13.2558908023,2
46.0962284745,86.476601521,62.363952678,65.3416685456,97.0030695408,100.0,32.3602738037,88.8597307672,62.4831485092,65.4929813986,100.0,48.5588756183,71.8005073111,4.29780525795,0.0,0.0,9
0.0,71.245232536,28.8579342449,100.0,59.2289877784,78.219494619,58.1696715855,22.9504172255,41.9088957067,0.0,30.0474223188,30.0940700545,65.0799287126,46.5191256225,100.0,63.7547786417,7
56.360518226,100.0,50.8581075271,71.3097609139,10.2209530353,46.9602938748,0.0,43.2906461473,54.0155047126,36.7181928891,100.0,48.9892275608,85.6238316246,33.698533866,70.0248602672,0.0,4
47.8346331564,99.8683791418,89.1733384621,100.0,76.2272239901,76.7715909848,69.3648940423,55.7027914945,100.0,35.4483524794,89.0877415667,11.4037809308,45.1515596013,0.0,0.0,7.62510625335,3
0.0,54.5042587713,40.8152999041,73.576662141,76.1255473008,94.6328011592,100.0,100.0,87.2100275597,75.0399343825,72.6000271526,50.2457339437,61.5364706564,25.1607582864,56.1985368686,0.0,1
0.0,95.4949987894,23.8522585569,46.468621844,91.387619913,55.2891253447,80.5123354874,100.0,49.5578461226,94.8076076057,100.0,59.4357886207,81.5603823214,8.00859830766,14.6551724138,0.0,9
51.3137302212,90.9748754702,91.4591733049,100.0,100.0,73.8670759317,77.0617194281,48.4325638032,40.8133127569,27.6180187385,0.0,9.25678125387,34.7202457063,1.29964107815,88.1815755308,0.0,2
0.0,69.2859263048,24.347259463,82.5950631721,81.7646610112,100.0,100.0,94.9399886884,87.0097646308,69.7761501541,75.1565370737,44.5401672177,61.8512416041,19.3777930962,64.0089572394,0.0,1
62.475905671,77.6966210927,82.4607189605,100.0,100.0,79.4770045713,78.1244167126,52.7920458769,42.2201303836,29.4070011363,0.0,8.24688552114,29.98285454,0.0,92.4085143854,2.61167673098,2
84.5769524773,68.6394716646,80.7787221993,100.0,100.0,65.7656546994,75.2692560161,29.7375941129,34.9875091645,5.162026801,0.0,0.0,48.9317052611,6.69818772447,98.5269994959,4.93935097828,2
31.6695490095,100.0,5.62865807636,65.5747755582,0.0,23.5905283859,28.7135704046,0.0,69.8451138073,20.2679531404,100.0,52.8662331842,92.7490069038,90.3685711938,46.8195465663,97.0479165579,0
